,Unnamed: 0,entity_id,osmid,y,x,category_slug,province_id,name,address,total_connectors,connector_array
396,396,32315,6324288051,21.05814,105.9681451,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Đăng Lưu,"Thôn Phù Đồng 3, Xã Phù Đổng, Gia Lâm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
397,397,32343,5686989908,21.0465561,105.8443192,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Huy Hùng,"Số 23 Ngõ 33 Tân Ấp, Phúc Xá, Ba Đình, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
398,398,32344,6937420882,21.0189604,105.7271885,car_charging_station,2483.0,E-Charge Station Splendora - An Sơn Group,E-Charge Station Splendora - KĐT Mailand Hanoi City,24,"[0, 0, 0, 0, 0, 0, 4, 0, 20, 0, 0, 0]"
399,399,32345,5701706625,20.908363,105.8563574,car_charging_station,2483.0,Nhượng quyền Tư Nhân - Lương Xuân Tú,"Thôn Phương Nhị, Xã Liên Ninh",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
401,401,32348,8333523215,21.0154427,105.6491688,car_charging_station,2483.0,Nhượng quyền VIP - Cửa hàng xăng dầu Sài Sơn,"Kilomet 4, Đường 81, Xã Sài Sơn",6,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0]"
402,402,32349,2703794997,21.1574834,105.7699036,car_charging_station,2483.0,NQ VIP Hamatra,"Thôn Do Hạ, Xã Tiền Phong",12,"[0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0]"
403,403,32350,9009781205,21.1480503,105.7404836,car_charging_station,2483.0,NQ VIP Trường liên cấp Eraschool,NQ VIP Trường liên cấp Eraschool,8,"[0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0]"
404,404,32353,8897006458,20.8913067,105.7691806,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Tiến Long,"Số 31 Đường Hùng Vương, Thôn Chằm, Bình Minh, Thanh Oai, Thành Phố Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
405,405,32354,8340658760,21.1508768,105.8993511,car_charging_station,2483.0,TXTX Platfrom Nguyễn Hoàng Hạnh,"Châu Phong, Liên Hà ,Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
406,406,32360,5717044484,20.9935402,105.7204646,car_charging_station,2483.0,NQ Tư Nhân Chu Hữu Thọ,"12 Ngõ 69 Đường Cộng Hòa, Thôn Ngãi Cầu, Xã An Khánh, Hoài Đức, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
407,407,32365,8740777130,21.1146687,105.6684163,car_charging_station,2483.0,NQ Tư Nhân Phan Anh Tuấn,"Số 25 Ngõ 8 Đội 7, Thượng Mỗ, Đan Phượng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
408,408,32368,5706922044,21.1368485,105.8401904,car_charging_station,2483.0,Nhượng Quyền TXTX Hoàng Văn Hồng,"Số 02 Đường Cửa Làng Thôn Tuân Lề Xã Tiên Dương, Huyện Đông Anh ,Thành Phố Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
409,409,32370,8299451877,21.0743751,105.6558894,car_charging_station,2483.0,NQ Tư Nhân Vũ Trọng Quý,"Số 23-25 Ngõ 61, Đường Nguyễn Thái Học, Thị Trấn Phùng",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
410,410,32378,8336739334,20.8719837,105.8051151,car_charging_station,2483.0,NQ Tư Nhân Tạ Duy Khiêm,"Số Nhà 15 Rùa Hạ, Thanh Thuỳ, Thanh Oai, Hà Nội.",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
411,411,32390,8324291473,20.9930214,105.9465954,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Bỉnh Luân,"San Hô 15 - 10, VinHomes Ocean Park, Gia Lâm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
412,412,32394,8333438601,21.1023534,105.6798606,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Xuân Sáng,"Số 117 đường Hoa Sơn,Thượng Mỗ, Đan Phượng, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
413,413,32395,2580820452,20.8860069,105.7861098,car_charging_station,2483.0,NQ Tư Nhân Trịnh Xuân Nguyên,"Số nhà 22, đường số 2, xóm 4, Đại Định, Tam Hưng, Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
414,414,32396,106417620,20.9646786,105.8163235,car_charging_station,2483.0,NQ Tư Nhân Trần Văn Nhật,"Số 8 Ngách 11 Ngõ 788 Kim Giang, Thanh Liệt, Thanh Trì, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
415,415,32397,5536908688,21.050289,105.7955761,car_charging_station,2483.0,NQ Tư Nhân Phạm Phi Khanh,"Số 5 ngõ 40, Nghĩa Đô, Xuân La, Tây Hồ, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
416,416,32405,3405301511,21.0595852,105.7217243,car_charging_station,2483.0,NQ Tư Nhân Hà Đăng Phi,"22 Lai Xá, Kim Chung, Hoài Đức, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
417,417,32410,12040867700,21.2493308,105.893896,car_charging_station,2483.0,Nhượng quyền Tư Nhân Hoàng Văn Tuyến,"Thôn lai cách,Xuân Giang,sóc Hà Nội, Sóc Sơn, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
418,418,32411,5689302732,21.0792195,105.9125604,car_charging_station,2483.0,Nhượng quyền Tư Nhân Chu Quốc Anh,"Số 80/4/31 Hà Huy Tập, Yên Viên, Gia Lâm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
419,419,32420,8333069413,20.8291473,105.7122115,car_charging_station,2483.0,Nhượng quyền Tư Nhân Phạm Quốc Hiệp,"Thôn Hòa Xá, Xã Đồng Phú, Chương Mỹ, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
420,420,32425,8023388783,20.6649731,105.867157,car_charging_station,2483.0,Nhượng quyền Tư Nhân Hoàng Nam,"Kim Bồng, Kim Đường, Ứng Hoà, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
421,421,32426,5684247499,21.1977637,105.8469468,car_charging_station,2483.0,Nhượng quyền Tư Nhân Đinh Quang Hải,"Khối 5, Phù Lỗ, Sóc Sơn, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
422,422,32429,6401329867,21.2558392,105.8802987,car_charging_station,2483.0,Nhượng quyền Tư Nhân Đỗ Trọng Thuận,"Xóm 3, Đường Liên Xã Số 8. Đan Tảo, Tân Minh, Sóc Sơn, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
423,423,32433,2190712064,20.9609789,105.7824363,car_charging_station,2483.0,Nhượng quyền Tư Nhân Phạm Công Quyền,"C14 Khu Đất Đấu Giá Kiến Hưng, Hà Đông, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
424,424,32435,6400737608,21.2847658,105.882474,car_charging_station,2483.0,Nhượng quyền Tư Nhân Nguyễn Văn Thắng,"Xóm 3, Xuân Đồng, Tân Minh, Sóc Sơn, Hà Nội.",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
425,425,32444,8821014914,21.2872975,105.8551611,car_charging_station,2483.0,NQ Tư Nhân Hoàng Văn Thái,"Xuân Lập, Cộng Hoà Phù Linh, Sóc Sơn, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
426,426,32457,5698262825,20.988478,105.825634,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Bảo Trung,"Số 12 Ngách 182/2 Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
427,427,32469,5703558074,21.048201,105.7209406,car_charging_station,2483.0,NQ Tư Nhân Lý Thị Giang,"Số 01, Ngách 24, Ngõ 06 Đường Đa Lộc, Di Trạch, Hoài Đức, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
428,428,32474,12183627357,21.0611776,105.7055783,car_charging_station,2483.0,NQ Tư Nhân Phạm Văn Hoàn,"Lưu Xá, Đức Giang Hoài Đức, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
429,429,32478,12042778368,21.1194791,105.4375036,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Văn Trường,"Số 29 Ngõ 98B Đường Hữu Nghị, Phường Xuân Khanh, Sơn Tây, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
430,430,32479,8338210912,20.6939867,105.8717701,car_charging_station,2483.0,NQ Tư Nhân - Nguyễn Đức Thế,"Thôn Bùng, Xã Minh Đức, Huyện Ứng Hòa, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
431,431,32489,9684376256,21.041829,105.6738639,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Bá Quang,"Số 86, Đường Yên Sở, Hoài Đức, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
432,432,32491,2918304850,21.0746438,105.9558115,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Giang Nam,"Lô KT01 Khu Công Nghiệp, Ninh Hiệp, Gia Lâm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
433,433,32492,8820395557,21.0679267,105.5464885,car_charging_station,2483.0,NQ Tư Nhân Kim Nhật Thành,"Số 73 Thôn Hoàng Xá, Lại Thượng, Thạch Thất, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
434,434,32504,12056738897,21.0841474,105.8783075,car_charging_station,2483.0,Nhượng quyền Tư Nhân Đỗ Văn Vui,"Thôn Lê Xá, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
435,435,32508,8336852944,20.9050256,105.7421744,car_charging_station,2483.0,NQ Tư Nhân Đỗ Ngọc Hùng,"Thôn Vỹ, Cao Viên, Thanh Oai , Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
436,436,32510,8669969898,20.9086279,105.7439275,car_charging_station,2483.0,Nhượng quyền Tư Nhân Đào Huy Tươi,"Số 11 Ngõ 11 Xóm Côn , Thôi Đống , Xã Cao Viên, Huyện Thanh Oai , Thành Phố Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
437,437,32522,6610228314,20.9864662,105.8139489,car_charging_station,2483.0,Nhượng Quyền TN Lâm Văn Huy,"Ngõ 509 Vũ Tông Phan, Khương Đình, Thanh Xuân, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
438,438,32526,5927877190,21.0487072,105.8819213,car_charging_station,2483.0,NQ TXTX Lại Đức Cường,"Số 550 Ngọc Lâm, Gia Thụy, Long Biên, HN",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
439,439,32527,5710295307,20.9967808,105.7940783,car_charging_station,2483.0,Nhượng Quyền TN Ngô Việt Phương,"Liền Kề 30, Khu Nhà Ở C37, Số 17 Tố Hữu, Trung Văn, Nam Từ Liêm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
440,440,32532,11991567866,21.0721666,105.8839868,car_charging_station,2483.0,Nhượng Quyền TN Công Ty Cổ Phần 3B,"Ngõ 95, Đường Gia Thượng, Tổ 18, Phường Thượng Thanh, Quận Long Biên, Hà Nội",2,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
441,441,32533,5701522548,20.8978171,105.8668705,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Văn Khá,"Ngõ 2 Xóm Mới, Thôn Duyên Trường Xã Duyên Thái, Thường Tín, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
442,442,32539,8823881267,20.8427381,105.6893907,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Đức Nam,"ĐC Xóm Mới, Xã Hồng Phong, Chương Mỹ,Hà Nội.",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
443,443,32545,10222924495,21.0319857,105.774099,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Huy Nghĩa,"Số 68 Nguyễn Hoàng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
444,444,32559,2291268388,20.977566,105.7962967,car_charging_station,2483.0,NQ Tư Nhân Lê Trọng Thanh,"B4-TT15 Khu Đô Thị Văn Quán, Phường Văn Quán, Quận Hà Đông, Thành Phố Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
445,445,32568,2291276348,20.97058,105.7915524,car_charging_station,2483.0,NQ Tư Nhân Phạm Đức Bách,"BT4 Khu Đô Thị Văn Quán, Phường Phúc La, Hà Đông, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
446,446,32575,5683603493,21.1971567,105.7723702,car_charging_station,2483.0,NQ Tư Nhân Lê Nguyên Tám,"Tổ 4 Thị Trấn Quang Minh, Huyện Mê Linh, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
447,447,32580,6324295354,21.0569286,105.961319,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Văn Quyết,"Phù Đổng, Gia Lâm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
448,448,32581,8820477215,20.9031939,105.7473283,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Xuân Huy,"Thôn Trung, Cao Viên, Thanh Oai , Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
449,449,32587,2187307898,21.0600867,105.9075347,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Tuấn Anh,"Biệt Thự A38 BT7, Khu Đô Thị Việt Hưng, Quận Long Biên, Hà Nội.",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
450,450,32589,8819393242,21.0562276,105.640111,car_charging_station,2483.0,NQ Tư Nhân Đỗ Khoa Cảnh,"Số 1, Ngõ Cổng Đồng, Thôn 8, Xã Liên Hiệp",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
451,451,32604,5671897243,21.1829199,105.8405538,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Đức Giang,"Cán Khê, Nguyên Khê, Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
452,452,32605,8811946469,21.3154003,105.8681621,car_charging_station,2483.0,NQ Tư Nhân Sái Văn Mạnh,"Nhà 197, Phố Nỷ, Xã Trung Giã, Huyện Sóc Sơn, Hà Nôi",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
453,453,32607,8812101901,21.2095632,105.8010296,car_charging_station,2483.0,NQ Tư Nhân Trần Xuân Hùng,"Số 24 Ngõ 71 Đường Tân Trại 1 Phú Cường, Sóc Sơn, Hà Nội",1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
454,454,32610,2509503702,20.9642468,105.7506901,car_charging_station,2483.0,NQ Tư Nhân Trần Thị Thu Hà,"M52 Khu Tập Thể A40, Tổ Dân Phố 4,La Khê, Hà Đông, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
455,455,32611,8746818860,21.1828951,105.8836837,car_charging_station,2483.0,NQ Tư Nhân Đinh Hải Sơn,"Đường Vỏ Làng, Thôn Đào Thục, Xã Thụy Lâm - Huyện Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
456,456,32612,8404882477,21.2152965,105.4272053,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Bá Đại,"Số 6 Ngõ 1 Đường Phương Nam, Thôn Liễu Châu, Xã Phú Châu, Ba Vì, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
457,457,32614,5707047766,20.8986184,105.7331964,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Trung Chính,"Số 56, Đường Gom Ven Đê, Xóm Trung Việt,Thôn Bãi 2, Cao Viên ,Thanh Oai ,Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
458,458,32616,8814969365,21.2912825,105.8524662,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Việt Hưng,"Số 08, Xóm Thanh Quang, Thôn Cộng Hoà, Xã Phù Linh, Huyện Sóc Sơn, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
459,459,32623,8820497778,20.9036989,105.7450599,car_charging_station,2483.0,NQ Tư Nhân Nguyễn Xuân Luật,"Số Nhà 204, Đường Liên Xã, Xóm Biêu Thôn Vĩ, Xã Cao Viên, Huyện Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
460,460,32627,5707546177,20.90207,105.7491567,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Trung Ngà,"Ngõ 5, Nhà 1, Đường Chợ Thôn Trung, Cao Viên, Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
461,461,32636,9032499764,20.8690597,105.8819824,car_charging_station,2483.0,NQ VIP Việt Phú 02,"Thôn Khê hồi, xã Hà Hồi",6,"[0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0]"
462,462,32637,2105773554,21.0405556,105.7649258,car_charging_station,2483.0,Nhượng Quyền TN Hoàng Văn Thảo,"Số 29 Ngõ 304 Đường Hồ Tùng Mậu, Quận Bắc Từ Liêm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
463,463,32654,8834244735,21.003954,105.6601214,car_charging_station,2483.0,Nhượng Quyền TN Phùng Trọng Tiến,"Đội 2 Thôn Sơn Trung, Xã Phượng Sơn, Huyện Quốc Oai, Thành Phố Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
464,464,32655,5684524858,21.2110099,105.7952209,car_charging_station,2483.0,Nhượng Quyền TN Thanh Hà,"Bãi Xe Hải Trọc Tân Trại, Phú Cường, Sóc Sơn, Hà Nội",4,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
465,465,32656,8333059275,20.8344656,105.7092427,car_charging_station,2483.0,Nhượng Quyền TN Phạm Quang Hà,"Hòa Xá, Đồng Phú, Chương Mỹ, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
466,466,32657,3880274573,21.0392299,105.9127723,car_charging_station,2483.0,Nhượng Quyền TN Fast+ ChungAuto,"170 Phố Sài Đồng, Long Biên, Hà Nội",1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
467,467,32659,8648913905,20.7524076,105.830077,car_charging_station,2483.0,Nhượng Quyền TN Lê Văn Tứ,"Kim Long Nội, Hoàng Long, Phú Xuyên, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
468,468,32675,12040898196,20.742898,105.9134187,car_charging_station,2483.0,Nhượng Quyền TN Trần Tuấn Anh,"Số 57, Quốc Lộ 1A, Tiểu Khu Thao Chính, Thị Trấn Phú Xuyên, Huyện Phú Xuyên, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
469,469,32691,8855221264,20.8976512,105.733399,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Văn Nhàn,"27 Xóm Trung Việt, Thôn Bãi, Xã Cao Viên,Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
470,470,32693,5716582572,20.9915169,105.8875194,car_charging_station,2483.0,Nhượng Quyền TN Trần Quang Khải,"Số 23 Ngõ 56 Phố Thanh Lân,Thanh Trì, Hoàng Mai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
471,471,32720,4064685645,20.9836041,105.8658456,car_charging_station,2483.0,Nhượng quyền VIP - Việt Phú 03,"Đường vành đai 2.5, Phường Hoàng Văn Thụ",4,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]"
472,472,32729,8722843098,20.6934001,105.893449,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Văn Kiên,"Số 177, Thôn Giẽ Thượng, Xã Phú Yên, Huyện Phú Xuyên, Thành phố Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
473,473,32735,2703724346,21.1707473,105.7320975,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Ngọc Hải,"Xóm Chùa, Thôn Hạ Lôi,Xã Mê Linh, Mê Linh, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
474,474,32738,6396648455,21.155563,105.7371613,car_charging_station,2483.0,Nhượng Quyền TN Dương Công Hải,"Thôn 1 Hạ Lôi, Xã Mê Linh,Huyện Mê Linh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
475,475,32750,5701090136,20.9575232,105.766503,car_charging_station,2483.0,Nhượng Quyền TN Đặng Như Cương,"Số Nhà 18-TT27, Tống Tất Thắng, Khu đô Thị Văn Phú, Phường Phú La, Quận Hà Đông, Thành phố Hà Nộ",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
476,476,32751,5718886024,21.0237062,105.7898572,car_charging_station,2483.0,Báo Lao Động,"6 Phạm Văn Bạch, P.Yên Hòa",8,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]"
477,477,32754,6617387563,20.9935921,105.8300734,car_charging_station,2483.0,Nhượng Quyền TN Đào Duy Lượng,"Số 21 Ngách 56, Ngõ 192 Lê Trọng Tấn, Khương Trung, Thanh Xuân, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
478,478,32773,9674113853,21.1290504,105.7969746,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Mậu Quang,"Xóm 4 Bắc, Kìm Nỗ, Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
479,479,32782,8761754113,21.2491084,105.891207,car_charging_station,2483.0,Nhượng Quyền TN Hoàng Văn Khuyến,"Lai Cách, Xuân Giang, Sóc Sơn, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
480,480,32783,3407067299,21.0824278,105.7486534,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Thanh Tùng,"Cổ nhuế, Liên Mạc, Bắc Từ Liêm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
481,481,32785,440776411,20.9673392,105.8818568,car_charging_station,2483.0,Nhượng Quyền TN Vương Hồng Thắng,"Số 54, Ngõ 90, Đường Khuyến Lương, Trần Phú, Hoàng Mai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
482,482,32787,8344356556,20.8292763,105.8979331,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Đức Nguyên,"Xã Lê Lợi, Huyện Thường Tín, Thành Phố Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
483,483,32798,9678844367,21.1869667,105.8440497,car_charging_station,2483.0,Nhượng Quyền TN Nguyễn Tuấn Anh,"Tiên Hùng, Nguyên Khê, Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
484,484,32799,8820895386,20.9100302,105.7356071,car_charging_station,2483.0,Nhượng Quyền TN Đỗ Văn Lê,"Vườn Lan Triều Đào Duy, Cao Viên, Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
485,485,32801,5683779935,20.988302,105.7649934,car_charging_station,2483.0,Nhượng Quyền TN Hoàng Thanh Tùng,"Số 8 louis1 Khu Đô thị Louis City Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
486,486,32806,8340969754,21.1072486,105.4335208,car_charging_station,2483.0,Nhượng Quyền TN Vũ Hồng Sơn,"Số 309, Dốc Đá Bạc, Phường Xuân Khanh, Thị Xã Sơn Tây, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
487,487,32808,5317551189,21.0002647,105.6370472,car_charging_station,2483.0,Nhượng Quyền Tư Nhân Anh Toàn,"D12 KĐT Ngôi Nhà Mới, Thị Trấn Quốc Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
488,488,32817,5707047744,20.90587,105.743366,car_charging_station,2483.0,Nhượng Quyền Tư Nhân Đào Xuân Qúy,"Số 41, Xóm Đậu, Thôn Vỹ, Cao Viên, Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
489,489,32818,8345226611,20.9108531,105.7385554,car_charging_station,2483.0,Nhượng Quyền Tư Nhân Lê Hữu Thuật,"Số 16, Đường Liên Thôn, Xóm Chợ , Xã Cao Viên , Huyện Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
490,490,32826,8336999260,20.9035144,105.7433527,car_charging_station,2483.0,Nhượng Quyền TN Lê Xuân Chức,"Thôn Vỹ, Cao Viên, Thanh Oai, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
491,491,32830,8344378101,20.8494565,105.8419186,car_charging_station,2483.0,Nhượng Quyền Tư Nhân Anh Khoa,"Ngõ Chùa, Thôn Phúc Trại, Xã Tân Minh, Thường Tín, Hà Nội",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
492,492,32833,12171843091,21.1366289,105.9101711,car_charging_station,2483.0,Nhượng Quyền Tư Nhân Đỗ Văn Hưng,"Số 116 Vân Hà, Vân Hà, Đông Anh, Hà Nội",1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
